id,严重程度,问题标签,问题产品,答案产品,答案长度,PIC数量,图片数量,question,answer_start
207,正常,,kids_motorcycle,,487,2,2,"""如何安装儿童电动摩托车的前轮？""",使用说明书 使用前请仔细阅读并理解本手册全部内容。 请妥善保管本手册以备日后查阅，本手册包含重要信息。首次使用前，请为电池充电8至12小时，连续充电时间不得超过20小时。 电池出厂时可能带有部分电量，但使用前仍需对电池进行充电。 / 产品介绍 零件清单 零件图解 产品组装 操作说明 电池充电 故障排除 保养维护 电池处理 / 产品介绍 阅读本指南时请注意以下事项： 适用年龄：3岁及以上 载重：30千克 充电器：输出：直流7.8V 0.5A 电池：直流6V 4.5AH 保险丝：5A自恢复保险丝 充电时间：8至12小时（最长不超过20小时） / 前轮。 <PIC> / - 按照步骤1所示，将前轴穿过两侧把手管及前轮，两侧把手管内外均需安装垫片。 / - 使用两个螺母将前轴及车轮固定在把手管上，使用随产品提供的扳手拧紧螺母直至螺纹尽头。 <PIC> / 间隙 / 注意 前轮及前轴组装完成后，请检查车轮与把手管之间的间隙。若间隙过大、车轮定位不稳，建议在车轮与把手管之间加装额外垫片（不随产品提供）。加装垫片并重新安装前轴后，检查间隙是否最小化，同时确保车轮可自由转动。若车轮卡死，则减少一片垫片。
208,正常,,mouse,mouse,114,3,3,"""如何为蓝牙激光鼠标安装电池？""",2. 安装电池 鼠标需使用两节 AA 型号电池。请按照以下步骤安装电池。 / 1. 按下按钮，电池仓盖弹出。 <PIC> 2. 按照鼠标内部标注的正负极（+ 和 -）装入两节 AA 电池。 <PIC> 3. 装回电池仓盖 <PIC>
209,正常,,mouse,mouse,418,4,4,"""如何为蓝牙激光鼠标安装WIDCOMM蓝牙驱动程序？""","3 WIDCOMM 蓝牙驱动程序的安装与卸载 3.1 安装 WIDCOMM 蓝牙驱动程序 安装 WIDCOMM 蓝牙驱动程序前，请将 USB 蓝牙接收器插入电脑的 USB 接口。 1. 将附带的安装光盘放入光驱。 2. 驱动程序将自动加载。若未自动加载，请双击光驱中 bin 文件夹内的 Setup.exe。 3. 欢迎界面将引导您完成安装。点击 ""下一步"" 继续。 <PIC> 4. 阅读协议并选择 ""我接受许可协议中的条款""。点击 ""下一步"" 继续。 <PIC> / 5. 程序将安装至图示文件夹。点击 ""更改"" 可选择其他安装路径。点击 ""下一步"" 继续。 <PIC> 6. 点击 ""安装"" 开始安装。安装过程可能需要一些时间。 <PIC> 7. 出现以下界面表示安装完成。  / 8. 拔下接收器重新插入，鼠标将自动配对。点击 ""完成"" 退出安装。 系统将提示您重启电脑以使蓝牙驱动生效。点击 ""是"" 立即重启，或 ""否"" 稍后重启。 "
210,正常,,mouse,,199,0,0,"""如何为蓝牙激光鼠标卸载WIDCOMM蓝牙驱动程序？""","卸载 WIDCOMM 蓝牙驱动程序 请按照以下步骤从电脑中卸载 WIDCOMM 蓝牙驱动程序。 1. 拔下 USB 蓝牙接收器。 2. 点击 开始 > 设置 > 控制面板 > 添加或删除程序。 3. 在程序列表中选择 WIDCOMM 蓝牙软件，点击 ""删除"" 4. 系统开始卸载程序，此过程可能需要一些时间。 5. 程序卸载完成后，系统将提示重启电脑。点击 ""是"" 立即重启，或 ""否"" 稍后重启。"
211,正常,,mouse,mouse,208,2,2,"""如何在Windows系统中为蓝牙激光鼠标设置快速配对？""",4.1 Windows 系统快速配对 蓝牙鼠标出厂默认已设置为预配对模式。如需快速配对，请按照以下步骤启用预配对模式。 1. 将 USB 蓝牙接收器插入电脑的 USB 接口。 2. 按下鼠标底部的配对按钮。 配对按钮 <PIC> / 3. 按下 USB 蓝牙接收器底部的按钮，直至 LED 指示灯每秒闪烁一次。这表示蓝牙接收器已开始搜索待配对设备。（本款鼠标不含接收器销售。） <PIC> 4. 移动鼠标以确认连接成功。
212,正常,,mouse,mouse,251,4,4,"""如何通过WIDCOMM蓝牙驱动程序为蓝牙激光鼠标设置配对？""","4.2 通过 WIDCOMM 蓝牙驱动程序配对 / 使用蓝牙驱动程序进行鼠标配对前，请先按照 ""3 WIDCOMM 蓝牙驱动程序的安装与卸载"" 中的说明安装驱动程序。然后按照以下步骤操作。 / 1. 按下 USB 蓝牙接收器按钮，直至出现人机接口设备（HID）界面。 <PIC> / 2. 蓝牙配置完成后，将出现 HID 界面并开始搜索蓝牙设备。 <PIC> / 3. 点击您要连接的 HID 设备，然后按照屏幕上的说明启用所选设备。 <PIC> / 4. 鼠标连接成功后，将出现确认信息。点击确认以完成配对。 <PIC>"
213,正常,,mouse,mouse,195,2,2,"""如何查看蓝牙激光鼠标的电量状态？""","5 激光鼠标使用 按照 ""4. 激光鼠标设置"" 中的说明插入 USB 蓝牙接收器并完成鼠标蓝牙连接环境设置后，您即可立即开始使用鼠标。 / 5.1 激光鼠标电量状态 蓝牙鼠标配备电量 LED 指示灯。当电量耗尽时，LED 指示灯变为琥珀色。请立即更换电池。（顶部 LED 指示灯与底部指示灯状态一致） <PIC> 如需查看更详细的鼠标电量信息，请前往 控制面板 > 鼠标 > 蓝牙。 <PIC>"
214,正常,,mouse,mouse,220,0,0,"""如何首次为蓝牙激光鼠标使用该驱动程序？""",首次为蓝牙激光鼠标使用驱动程序的步骤如下： / 1. 插入 USB 蓝牙接收器：按照 '4. 激光鼠标设置' 中的说明，将 USB 蓝牙接收器插入电脑的 USB 接口。 / 2. 启动蓝牙驱动程序：双击系统托盘中的蓝牙图标，启动蓝牙初始配置向导。 / 3. 配置蓝牙：按照屏幕上的说明完成蓝牙配置。 / 4. 搜索设备：配置完成后，系统会显示 HID 界面并开始搜索蓝牙设备。 / 5. 连接设备：点击您要连接的 HID 设备，并按照屏幕上的说明启用所选设备。
215,正常,,mouse,mouse,175,2,2,"""如何将蓝牙激光鼠标与其他人机接口设备相连接？""","4.2 通过 WIDCOMM 蓝牙驱动程序配对 使用蓝牙驱动程序进行鼠标配对前，请先按照 ""3 WIDCOMM 蓝牙驱动程序的安装与卸载"" 中的说明安装驱动程序。然后按照以下步骤操作。 1. 按下 USB 蓝牙接收器按钮，直至出现人机接口设备（HID）界面。 <PIC> / 2. 鼠标连接成功后，将出现以下确认信息。点击确认连接正确的鼠标。 <PIC>"
216,正常,,oven,oven,243,4,4,"""如何拆卸烤箱门？""",拆卸门体：1. 完全打开烤箱门。2. 抬起卡扣并向前推至极限位置（图1）。<PIC>3. 将烤箱门关至最大角度（A），向上抬起（B）并转动（C）直至脱开（D）（图2）。<PIC> / 安装门体：1. 将铰链装入对应位置。2. 完全打开烤箱门。3. 放下两个卡扣。4. 关闭烤箱门。 / 移动顶部加热元件（仅限部分型号）1. 取下侧边配件支架格栅（图3）。<PIC>2. 轻轻拉出加热元件（图4）<PIC>并向下放下（图5）。3. 复位时，抬起加热元件并轻轻向自身方向拉动，确保其支撑在侧支架上。
217,正常,,oven,oven,260,1,1,"""如何安装烤箱门？""",安装门体：1. 将铰链装入对应位置。2. 完全打开烤箱门。3. 放下两个卡扣。4. 关闭烤箱门。 / 安装 拆箱后，请确认设备在运输过程中无损坏，烤箱门关闭正常。如有问题，请联系经销商或最近的售后服务中心。为避免损坏，仅在安装时再将烤箱从泡沫底座上取出。 / 烤箱使用说明 电气连接参见安装章节 / <PIC> 1. 控制面板 2. 顶部加热元件/烤架 3. 冷却系统（如有）4. 铭牌（请勿拆除）5. 照明灯 6. 烘焙通风系统（如有）7. 旋转烤叉（如有）8. 底部加热元件（不可见）9. 烤箱门 10. 搁架位置 11. 后壁
218,正常,,oven,,57,2,2,"""如何移动烤箱的顶部加热元件（仅限部分型号）？""",顶部加热元件（仅限部分型号）1. 取下侧边配件支架格栅（图3）。<PIC>2. 轻轻拉出加热元件（图4）<PIC>
219,正常,,oven,oven,77,2,2,"""如何更换烤箱的后部灯（如有）？""",后部灯（如有）：1. 断开烤箱电源。2. 拧下灯罩（图6），<PIC>更换灯泡（参见灯泡型号说明），再拧回灯罩（图7）。<PIC>3. 重新接通烤箱电源。
220,正常,,oven,oven,80,1,1,"""如何使用烤箱的接油盘？""",接油盘（图1） / 放置在烤架下方用于收集油脂和食物碎屑，也可作为烤盘烹饪肉类、鸡肉、鱼类等，可搭配蔬菜使用。向接油盘中倒入少量水，避免油脂飞溅及冒烟。 / <PIC>
221,正常,,oven,oven,88,0,0,"""如何清洁烤箱外部？""",烤箱外部 重要提示：请勿使用腐蚀性或研磨性清洁剂。若此类产品意外接触设备，请立即用湿布擦拭。 / 1. 用湿布清洁表面。 / 2. 若污渍严重，可在水中加入几滴洗洁精，然后用干布擦干。
222,正常,,oven,oven,158,0,0,"""如何使用烤箱的烤架？""","使用烤箱烤架时，请将食物放置在随附烤架上，并置于合适的搁架位置（参考图示10）。烤架功能通常用于顶部加热（对应顶部加热元件，见证据[2]中的""2. 顶部加热元件/烤架""）。烹饪时确保热空气可自由循环，避免遮挡后壁和通风系统。如需烧烤类功能，请根据控制面板说明选择相应模式。注意：操作前确认电气连接正常，参见安装章节。"
223,正常,,oven,"dishwasher,oven",424,4,4,"""烤箱的催化侧面板有什么作用？""","烤箱后壁及催化侧面板清洁（如有）： 重要提示：请勿使用腐蚀性或研磨性清洁剂、粗刷、百洁布或烤箱喷雾，否则可能损坏催化表面并破坏其自清洁性能。- 烤箱空载，开启热风循环功能，设定200C运行约一小时- 随后待设备冷却，用海绵清除食物残留。 / 催化侧面板（图4） / 该面板带有特殊微孔搪瓷涂层，可吸附油脂飞溅物。烹饪油脂较多的食物后，建议执行自动清洁程序（参见清洁章节）。 / <PIC>旋转烤叉（图5） / <PIC> / 按照图9所示使用旋转烤叉。 / <PIC> / 也可参考""推荐使用与技巧""章节。烤架烤盘套装（图6） 套装包含烤架（6a）和搪瓷容器（6b）。本套装需放置在烤架（3）上，并配合烧烤功能使用。 / <PIC>油脂过滤器（图7） 仅用于油脂较多的烹饪。挂在烤箱腔体后壁、风扇对面位置。可洗碗机清洗，可配合热风循环功能使用。 / 滑动搁架（图8） / 烹饪过程中可将烤架与接油盘半拉出。适用于所有配件，可洗碗机清洗。 / 控制面板说明 /  1. 功能选择旋钮 2. 电子程序"
224,正常,,oven,oven,258,0,0,"""如何使用烤箱的烤盘？""",使用烤箱烤盘时，应根据食物类型选择合适的烤盘： /  / - **披萨**：在烤盘上轻微刷油，以保证披萨底酥脆；烹饪至三分之二时间时再撒马苏里拉芝士。 /  / - **肉类**：使用适合肉块大小的任意烤盘或耐热玻璃盘。建议在烤盘底部加入少许汤汁，烹饪过程中可淋汁增香。烧烤厚肉块时，为避免表面烤焦，应降低烤架位置，使食物远离加热源，并在烹饪至三分之二时间时翻面。烤肉完成后，让其在烤箱内静置10-15分钟，或用铝箔纸包裹。 /  / - **接油处理**：建议在烤肉烤架正下方放置加有半升水的接油盘，用于收集肉汁，防止油烟；按需补充水分。
225,正常,,oven,oven,61,1,1,"""如何使用烤箱的烤架烤盘套装？""",烤架烤盘套装（图6） 套装包含烤架（6a）和搪瓷容器（6b）。本套装需放置在烤架（3）上，并配合烧烤功能使用。 / <PIC>
226,正常,,oven,"dishwasher,oven",62,1,1,"""如何使用烤箱的油脂过滤器？""",油脂过滤器（图7） 仅用于油脂较多的烹饪。挂在烤箱腔体后壁、风扇对面位置。可洗碗机清洗，可配合热风循环功能使用。 / <PIC>
227,正常,,oven,"dishwasher,oven",47,1,1,"""如何使用烤箱的滑动搁架？""",滑动搁架（图8） / 烹饪过程中可将烤架与接油盘半拉出。适用于所有配件，可洗碗机清洗。 / <PIC>
228,正常,,camera,camera,149,1,1,"""如何为混合即时相机安装肩带？""",安装肩带（另售） / 将肩带卡扣安装到相机上，然后安装肩带。 打开肩带卡扣。使用卡扣安装工具按图示打开肩带卡扣。 / <PIC> / 请妥善保管该工具。拆卸肩带时需要用它打开卡扣。 / 注意事项 - 肩带仅作肩带使用。请勿将肩带套在脖子上。 - 注意肩带不要遮挡相纸出口。 - 安装肩带时，挂绳环可能会磨损或褪色。
229,正常,,camera,camera,239,4,4,"""如何为混合即时相机装入电池？""",装入电池 <PIC> / 滑动电池盖将其打开。 <PIC> / 按照电池上的箭头指示装入电池。 确保电池上的黄线与相机上的标记对齐。- 取出电池时，将电池锁扣推向一侧，然后将电池滑出相机。 <PIC> / 关闭电池盖。 电池充电 注意安装方向。 / <PIC> 使用随附的USB线将相机与智能手机专用交流电源适配器连接，然后将交流电源适配器插入室内电源插座。 / - 使用符合以下额定输出的交流电源适配器：直流5.0伏/1000毫安 - 充电过程中可以拍摄或打印图像。 - 充电时间约为三到四小时。
230,正常,,camera,,144,4,4,"""如何为混合即时相机装入相纸盒？""",装入相纸盒 / <PIC> / 按住相仓锁按钮（1），然后将拨杆向右滑动（），直至相仓略微打开。 / <PIC> / 握住相纸盒两侧，将相纸盒底部对准相仓凹槽（），然后平直插入（2）。 / <PIC>关闭后盖。 确保后盖锁咔哒到位。<PIC>关闭后盖时，黑色相纸保护盖会自动弹出。 从相纸出口取出相纸保护盖。
231,正常,,camera,,194,2,2,"""如何为混合即时相机取出用完的相纸盒？""",取出用完的相纸盒 相纸用完时，拍摄画面右侧的所有点会以灰色显示。（第52页） 取出相纸盒。 / <PIC> / 按住相仓锁按钮（1），然后将拨杆向右滑动（），直至相仓略微打开。 / <PIC> / 握住相纸盒上的矩形孔，然后平直拉出。 有两种打印模式。 / - 自动打印模式 - 手动打印模式（默认设置） 选择自动打印模式时，图像保存后立即开始打印。选择手动打印模式时，图像保存到内存中，您可稍后选择并打印。
232,正常,,camera,,73,3,3,"""如何设置混合即时相机的自动打印模式？""","自动打印模式 将侧面的打印模式选择器切换到""AUTO""。 / <PIC> 拍摄画面上会出现以下图标。 / <PIC> 图像保存后立即开始打印。 / <PIC>"
233,正常,,camera,,95,3,3,"""如何设置混合即时相机的手动打印模式（初始设置）？""","手动打印模式（默认设置） 将侧面的打印模式选择器切换到""MANUAL""。 / <PIC> 拍摄画面上会出现以下图标。 / <PIC> 图像保存到内存中，您可稍后选择并打印，而非立即打印。 / <PIC>"
234,正常,,camera,camera,348,2,2,"""如何使用混合即时相机拍摄照片？""",如何使用混合即时相机拍摄照片？ /  / 1. 开机：顺时针转动镜头环（电源开关）开机。 / <PIC> 手持相机并确认最终图像的构图。 / <PIC> 选择拍摄模式或进行图像效果设置。（第53至57页） 半按快门对焦。 / - 对焦成功：相机发出蜂鸣声，显示屏上出现绿色对焦框。 / - 对焦失败：显示屏上出现红色对焦框。 更改构图或使用对焦锁定。（第55页） 完全按下快门拍摄照片。 / 照片拍摄完成并保存到相机内存。 - 若打印模式设为自动打印模式，图像将被打印。（第49页） - 拍摄时，请双手持机，肘部抵住身体。 - 按下快门时，注意不要触碰镜头表面。 - 完全按下快门时，请轻按。 - 注意手指或肩带不要遮挡闪光灯、镜头或相纸出口。 - 光线不足时，拍摄可能会触发闪光灯。您可更改闪光灯设置关闭闪光。（第56页）
241,正常,,air_fryer,,207,0,0,"""If this is the first time to use airfryer, What should I do before first use?""","Before first use: 1. Remove all packing material. 2. Remove any stickers or labels (if available) from the appliance. 3. Thoroughly clean the appliance before first use, as indicated in the cleaning chapter."
242,正常,,boat,,272,2,2,"""How to find the approval label of emission control certificate of the boat?""",Approval label of emission control certificate These labels are attached to each engine unit and to the inside of the engine compartment. for engine hood opening and closing procedures.) <PIC> / 1 Emission control information label <PIC> / 1 Emission control information label
243,正常,,boat,boat,950,3,3,"""How do I use the battery conversion feature before sailing?""","Battery switches The batteries and switch assembly are located in the battery compartment. This boat uses two marine batteries. One battery is designated as the start battery. The start battery is connected to the starter circuit on the engine to provide current for the starter motor. The other battery is designated as the house battery. The house battery provides power for the various accessory circuits on the boat, such as the circuits for the lighting, bilge pump, blowers and audio system. 1 "
244,正常,,,,271,0,0,"""How the ship steers?""","The retrieved evidence contains no information about how a ship steers. None of the provided manual excerpts discuss maritime navigation, rudder systems, steering mechanisms, or vessel control. Therefore, I cannot answer the question based on the available documentation."
245,正常,,boat,,896,1,1,"""What should I do if face over temperature warning on the boat?""","Over temperature warning This model is equipped with an over temperature warning system. If the engines start to overheat, a warning will appear on the multifunction display and the buzzer will sound. If an engine is overheating, ""Over Temperature"" will be displayed. At the same time, the engine speed is automatically limited to help prevent damage. If this occurs, immediately reduce the engine speed, return to shore or maneuver to a safe location, and check for water discharge at the cooling wa"
246,正常,,,,452,0,0,"""If I want to listen to music on my phone, how do I turn on the sound system?""","To listen to music on your phone, first open your music app and start playback. Then: (1) Press the volume up button on the side of your phone to increase the sound; (2) Ensure the phone is not in silent or vibrate-only mode - swipe down from the top to open Quick Settings and tap the bell icon to disable silent mode; (3) If using Bluetooth headphones or a speaker, go to Settings > Bluetooth, turn on Bluetooth, and select your device from the list."
247,正常,,boat,boat,619,2,2,"""How do I use the storage compartments if I want to store wet items while on board?""","Storage compartments This boat is equipped with the following convenient on-board storage compartments. Make sure that the storage compartments are securely closed before getting underway. / Wet storage compartment The wet storage compartment is located under the swim platform. To open the wet storage compartment: (1) Pull the lock handle up. (2) Turn the lock handle clockwise, and then open the rear platform hatch. <PIC> 1 Rear platform hatch 2 Lock handle <PIC> 1 Wet storage compartment To close"
248,正常,,boat,boat,525,2,2,"""How to open the battery compartment when manipulating the boat?""","WARNING Do not carry any flammable substances in the compartment or any heavy or metal items that can damage the battery or cause a short circuit. Sparks or fire could result. The battery compartment is located on the port side of the boat at the stern. To open the battery compartment: Unhook the latch, and then open the battery compartment lid. <PIC> / 1 Battery compartment lid 2 Latch <PIC> 1 1 Battery compartment To close the battery compartment: Close the battery compartment lid, and then hook"
249,正常,,boat,,178,1,1,"""How to install an anchor light while the boat is moving?""","anchor light into the slot in the socket, and then install the light into the socket. <PIC> 1 Cap 2 Slot 3 Protrusion (6) Fit anchor light stopper B into the anchor light socket."
250,正常,,boat,"boat,washing_machine",655,0,0,"""How do I use the jet wash function to clean the boat after using it?""","To use the jet wash function to clean the boat after using it, follow the 'Cleaning the boat' procedure outlined in the manual. First, ensure the boat is on a stable, level surface and the engine is turned off. Connect a fresh water source to the designated jet wash inlet. Start the jet pump according to the manufacturer's instructions-typically by engaging the jet wash mode via the control panel or switch. Direct the jet stream to rinse away salt, debris, or residue from the hull, deck, and jet"
251,正常,,boat,boat,884,4,4,"""How do I turn on or off the water supply button on my boat?""","TIP: - The water supply will start 5 seconds after the jet wash switch is pushed. - The water flow can be adjusted to 3 levels. Push the jet wash switch to adjust the water flow level. <PIC> 1 Jet wash switch <PIC> (4) Move the jet wash handle lever to discharge water. <PIC> / 1 Jet wash handle lever To stop using the jet wash:(1) Push the jet wash switch.(2) Stop the engines. .)(3) Push the collar on the hose fitting inward, and then disconnect the coil hose from the fitting. <PIC> / 1 Hose fitting"
252,正常,,boat,boat,540,3,3,"""How to remove the bimini top of the boat?""","Bimini top (210FSH SPORT) The T-top is equipped with a bimini top, which can be used as a sunshade or rain cover for the leaning post. The bimini top can be removed and installed. <PIC> 1 Bimini top To remove the bimini top: (1) Open the flap on the starboard side of the bimini top. <PIC> 1 Flap(2) Loosen the ratchet, and then loosen the strap securing the bimini top. <PIC> 1 Ratchet (3) Slowly pull the bimini top toward the bow and remove it. / To install the bimini top: When installing the bimin"
253,正常,,boat,boat,168,0,0,"""How do I install a bimini top on my boat if I want to use the canopy?""","To install the bimini top: When installing the bimini top, simply reverse the removal steps, and then make sure that the main pole mounting pins are securely installed."
254,正常,,boat,boat,345,0,0,"""How to store the bimini top in the upright position of the boat?""","Storing the bimini top in the upright position / To store the bimini top in the upright position: / (1) Ensure the bimini top is fully raised and extended. / (2) Secure each forward support pole to the forward support pole mounting bracket using the lock pin. / (3) If applicable, secure the center pole by pushing it upward and installing the lock pin."
255,正常,,"boat,lawn_mower",lawn_mower,325,2,2,"""When I am sailing, how do I check the engine oil level to ensure continued sailing?""",Engine oil level check Make sure that the engine oil level is between the minimum level mark and maximum level mark on the dipstick. for information on checking the engine oil level.) <PIC> 1 Oil tank filler cap/Dipstick / for information on draining the bilge water.) <PIC> 1 Dipstick 2 Maximum level mark 3 Minimum level mark
256,正常,,boat,"boat,television",781,3,3,"""How can I use the bilge pump of the boat?""","Bilge pump Your boat is equipped with a drainage system that channels water that enters the boat from the storage compartments to the bilge under the engine compartment. When the bilge pump switch is turned on, the bilge pump will operate. <PIC> 1 Bilge pump switch Even if the bilge pump switch is not turned on, the bilge pump will detect when there is excessive water in the bilge and will automatically drain most of it through the bilge pump outlet. This function works automatically, even if th"
257,正常,,boat,boat,760,3,3,"""How to perform anchor light switch check while sailing?""","To perform the anchor light switch check while sailing, follow these steps: (1) For 210FSH DELUXE, install the anchor light before testing. (For 210FSH SPORT, ensure the anchor light is raised and locked in place.) (2) Push the upper side of the navigation and anchor lights switch to turn on both the bow light and anchor light; verify both illuminate. <PIC> (3) Push the lower side of the switch to activate only the anchor light; confirm that only the anchor light comes on. <PIC> (4) Return the s"
258,正常,,boat,boat,559,0,0,"""When I want to start the boat, how do I turn on the boat's engine to get the machine started?""","START: The starter motor will turn to start the engine. (When the main switch key is released, it returns automatically to ""ON"".) / Hazard information Never start the engine or let it run for any length of time in an enclosed area. Exhaust fumes contain carbon monoxide, a colorless, odorless gas that may cause loss of consciousness and death within a short time. Always operate the boat in an open area. It is also important to have the engine off when anyone is using the ladder on models equipped w"
259,正常,,boat,boat,751,0,0,"""How do I turn a boat while sailing?""","To turn the boat while sailing, use the remote control lever to adjust jet thrust direction: pushing the lever forward increases forward thrust and turns the boat via directional nozzle movement; pulling it back reduces thrust or engages reverse for slow-speed maneuvering (e.g., docking). Note that this boat is water-jet propelled - the engine is directly connected to the pump, so some thrust occurs even at idle. Steering wheel input only works effectively when thrust is applied; turning ability"
260,正常,,boat,boat,949,1,1,"""How to operate the boat cross wakes and swells?""","Crossing wakes and swells You will not always have flat, smooth water. There will be swells and wakes from other boats, etc. the wake or swell, the boat will try to steer away from the wake or swell. When crossing at a 45angle, you may not notice this, but at a smaller angle, say 10, it can be very strong. Be prepared to steer and balance as necessary. <PIC> / To cross a wake or swell, change your speed and choose the angle at which you cross the wake or swell. Usually, a slower speed and ""quarter"
261,正常,,boat,boat,950,0,0,"""How do I load the boat when the cruise is over?""","Loading (1) Disconnect the trailer lights from the towing vehicle. (2) Back the trailer down the ramp as close to 90 to the shoreline as you can. If possible, have a second person act as an observer while standing to the side of the trailer. Stop when the tops of the trailer's fenders are about 3 inches above the waterline. (3) With the boat moving at the slowest idle speed, guide the boat onto the support rails. Use throttle only if necessary for steering ability. WARNING! Using too much thrott"
262,正常,,boat,boat,950,2,2,"""How to flush the cooling system of the boat?""","Flushing the cooling system Cooling system flushing is essential to prevent the cooling system from clogging up with salt, sand, or dirt. (1) Connect the garden hose adapter to a garden hose. <PIC> 1 Garden hose adapter 2 Garden hose (2) Loosen the flush hose connector cap and remove it. Insert the garden hose adapter into the flush hose connector by pushing and twisting it until it is securely connected. <PIC> 1 Flush hose connector 2 Flush hose connector cap 3 Garden hose adapter (3) Connect t"
263,正常,,boat,boat,949,4,4,"""How to replace the fuse of the boat?""","WARNING Do not use fuses of a higher amperage than recommended. Substitution with a fuse that has an improper rating can cause extensive electrical system damage and possible fire. If a fuse is blown, replace it with the proper fuse. To replace a fuse:(1) Open the engine hood. .)(2) Unfasten the band. / <PIC> 1 Band (3) Remove the fuse box from the air filter case by pulling the fuse box toward the bow. (4) While pushing both sides of the fuse box cover inward, pull the cover toward the bow and re"
264,正常,,"boat,lawn_mower",lawn_mower,325,2,2,"""How to check the engine oil level of the boat?""",Engine oil level check Make sure that the engine oil level is between the minimum level mark and maximum level mark on the dipstick. for information on checking the engine oil level.) <PIC> 1 Oil tank filler cap/Dipstick / for information on draining the bilge water.) <PIC> 1 Dipstick 2 Maximum level mark 3 Minimum level mark
265,正常,,coffee_machine,coffee_machine,332,2,2,"""How to use the energy saving mode of a coffee machine?""","ENERGY SAVING MODEThis machine is equipped with an energy saving feature. The machine will automatically enter power of mode after 9 minutes. To turn the machine on either press the Espresso or Lungo button. / <PIC> To turn the machine off before automatic Power Off mode, press both the Espresso and Lungo button simultaneously.<PIC>"
266,正常,,coffee_machine,coffee_machine,435,4,4,"""How to change the default setting of the energy saving mode?""","To change this setting 1.With machine being turned of, press and hold the Espresso button for 3 seconds.<PIC> 2.The Espresso button will blink to indicate the current setting.<PIC> 3.To change this setting press the espresso button: One time for power of mode after 9 minutes One more time for power of mode after 30 minutes One more time to deactivate.<PIC> 4.To exit the energy saving mode press the Lungo button for 3 seconds. <PIC>"
267,正常,,coffee_machine,coffee_machine,361,4,4,"""How to program the water valume of a coffee machine?""",PROGRAMMING THE WATER VOLUME 1.Turn the machine on and wait for it to be in ready mode (steady lights).<PIC> 2.fill the water tank with potable water and insert a capsule.<PIC> 3.Place a cup under the cofee outlet. <PIC> 4.Press and hold the Espresso or Lungo button. <PIC> 5.Release button once the desired volume is served. 6.Water volume level is now stored.
268,正常,,,coffee_machine,528,4,4,"""How should I do if I want to empty the system before not in use, for frost protection or before maintenance?""","EMPTYING THE SYSTEM BEFORE A PERIOD OF NON-USE AND FOR FROST PROTECTION, OR BEFORE A REPAIR / NOTE: your machine will be blocked for 10 minutes after emptying mode. 1.To enter the emptying mode, press both the Espresso and Lungo button to turn the machine of. <PIC> 2.Remove the water tank and open the lever.<PIC> 3.Press both the Espresso and Lungo button for 3 seconds.<PIC> Both LEDs blink alternatively.<PIC> 4.Close the lever.  5.Machine switches off automatically.6.Empty and clean the used caps"
269,正常,,coffee_machine,coffee_machine,312,3,3,"""How should I do if I want to reset to factory settings of the coffee machine?""","RESET TO FACTORY SETTINGS 1.With machine being turned of, press and hold down the Lungo button for 5 seconds. <PIC> 2.LeDS will blink fast 3 times to confrm machine has been reset to factory settings.<PIC> 3.LEDs will then continue to blink normally, as heating up, until ready. Steady lights: machine ready<PIC>"
270,正常,,,washing_machine,447,0,0,"""How should I clean my coffee maker after I use it so that it can last longer?""","After using your coffee maker, you should clean it thoroughly to ensure it lasts longer. First, unplug the machine and let it cool down. Next, remove the carafe and wipe it with a damp cloth. For the inside of the machine, mix equal parts white vinegar and warm water in a spray bottle and mist the interior surfaces. Allow the solution to sit for a few minutes before rinsing with hot water. Finally, dry the machine completely before storing it."
271,正常,,boat,boat,353,1,1,"""How to open the swim platform of the boat\uff1f""","To open the swim platform (rear platform hatch): (1) Pull the lock handle up. (2) Turn the lock handle clockwise, and then open the rear platform hatch. TIP: The rear platform hatch has interlocks to shut off the engines should the hatch be accidentally opened during operation. The engines will not restart unless the hatch is closed and latched. <PIC>"
272,正常,,boat,boat,574,3,3,"""How to open the livewell and add water on the boat?""","Livewell The livewell for holding live bait and fish is located on the starboard side of the boat at the stern. To open the livewell: Pull the latch to open the livewell lid. <PIC> 1 Livewell lid 2 Latch <PIC> 1 Livewell To supply water to the livewell: (1) Push the livewell switch to turn on the livewell pump and supply water. (2) When there is sufficient water in the livewell, push the livewell switch to turn off the livewell pump. (3) If necessary, push the aerator switch to aerate and circul"
273,正常,,boat,,550,3,3,"""What is the maintenance setting screen of the boat controller?""","Maintenance setting screen This screen displays the number of hours that the engines have been running since the last maintenance. <PIC> After maintenance is performed, reset the number of hours of operation as follows. To reset the number of hours of operation: (1) Tap the ""Reset"" button. <PIC> 1 ""Reset"" button (2) When the confirmation message appears, tap the ""YES"" button to reset the number of hours of operation. / TIP: To return to the maintenance setting screen without resetting the number o"
274,正常,,boat,,385,3,3,"""In the boat's steering position, what does the factory reset screen show?""","Factory reset screen This screen can be used to reset the settings to their factory default settings. <PIC> / To reset the settings: (1) Tap the ""Reset"" button. <PIC> 1 ""Reset"" button (2) When the confirmation message appears, tap the ""YES"" button to reset the settings. TIP: To return to the factory reset screen without resetting the settings, tap the ""NO"" button. <PIC> 1 ""YES"" button"
